ball_by_ball_id,ball_by_ball_name,match_score,reason
1034,B Jaye,57,No good match found
1035,B Jerkovic,53,No good match found
1036,B Kalki Kumar,70,No good match found
1037,B Karki,71,No good match found
1038,B Kgosiemang,63,No good match found
1040,B Kohler-Cadmore,57,No good match found
1042,B Kynman,67,No good match found
1043,B Laughlin,56,No good match found
1045,B Leephatthana,64,No good match found
1046,B Lekau,71,No good match found
1047,B Leo,60,No good match found
1049,B Madimabe,63,No good match found
1050,B Maes Loch,56,No good match found
1051,B Mahesh,67,No good match found
1052,B Manuel,62,No good match found
1053,B Maphosa,59,No good match found
1054,B Masaba,71,No good match found
1055,B Masauko,59,No good match found
1057,B Maximo,59,No good match found
1058,B Mejaro,67,No good match found
1059,B Mpedi,71,No good match found
1060,B Murekatete,55,No good match found
1061,B Murtagh,71,No good match found
1063,B Namsrai,59,No good match found
1064,B Namuunzul,48,No good match found
1065,B Narangerel,67,No good match found
1066,B Ndipo,59,No good match found
1067,B Niaz,50,No good match found
1068,B Nwobodo,67,No good match found
1069,B Parsons,67,No good match found
1070,B Pavlinakova,52,No good match found
1071,B Phelenyane,56,No good match found
1072,B Pondani,61,No good match found
1073,B Rawal,62,No good match found
1074,B Regmi,53,No good match found
1075,B Sai Sudharsan,62,No good match found
1076,B Schuster,67,No good match found
1077,B Shanti,71,No good match found
1078,B Sharki,71,No good match found
1080,B Shikongo,59,No good match found
1081,B Shotorova,60,No good match found
1082,B Siddharth,63,No good match found
1083,B Songa,62,No good match found
1084,B Stanlake,63,No good match found
1085,B Swanepoel,57,No good match found
1086,B Tau,67,No good match found
1087,B Taylan,62,No good match found
1088,B Terbish,62,No good match found
1089,B Tlali,62,No good match found
1090,B Vakatini,59,No good match found
1091,B Verdon,71,No good match found
1092,B Waluma,67,No good match found
1093,B Wani,62,No good match found
1094,B Ward,62,No good match found
1095,B Wentzel,62,No good match found
1098,B Xenxe,57,No good match found
1100,B Zaigham,59,No good match found
1101,B Zuiderent,72,No good match found
1102,B de Leede,60,No good match found
1104,BA Godleman,56,No good match found
1105,BA Hutton,59,No good match found
1107,BA Mayes,71,No good match found
1108,BA Pai,62,No good match found
1109,BA Parchment,61,No good match found
1110,BA Raine,67,No good match found
1111,BA Simango,71,No good match found
1113,BA Viraliliu,57,No good match found
1114,BAA Zammitt,67,No good match found
1115,BAC Howell,67,No good match found
1116,BAD Manenti,60,No good match found
1117,BAM Heath,62,No good match found
1119,BB Chari,62,No good match found
1120,BB McCullum,45,No good match found
1121,BB Sran,62,No good match found
1122,BBA Geddes,59,No good match found
1123,BBJL Perera,64,No good match found
1125,BC Cullen,59,No good match found
1127,BC Sahin,62,No good match found
1128,BCJ Cutting,57,No good match found
1129,BD Birkhead,57,No good match found
1130,BD Cotton,63,No good match found
1131,BD Glover,67,No good match found
1132,BD Guest,56,No good match found
1133,BD Pare,71,No good match found
1134,BD Walters,67,No good match found
1135,BDH Stevens,67,No good match found
1138,BE Johnson,67,No good match found
1139,BF Mailata,67,No good match found
1141,BFW de Leede,55,No good match found
1142,BG Charlesworth,67,No good match found
1143,BG Illing,70,No good match found
1145,BG Porteous,64,No good match found
1146,BG Whitehead,74,No good match found
1149,BI Dilruksha,57,No good match found
1150,BI Kellaway,63,No good match found
1151,BJ Bennett,53,No good match found
1153,BJ Currie,59,No good match found
1154,BJ Davidson,64,No good match found
1155,BJ Diamanti,60,No good match found
1157,BJ Gibbon,53,No good match found
1158,BJ Haddin,56,No good match found
1159,BJ Hodge,71,No good match found
1160,BJ Jacobs,59,No good match found
1162,BJ McMullen,60,No good match found
1163,BJ Rohrer,67,No good match found
1165,BJ Watling,63,No good match found
1166,BJ Webster,63,No good match found
1167,BJ Wright,62,No good match found
1168,BJJ Wells,63,No good match found
1169,BJR Martindale,70,No good match found
1170,BK Stroud,56,No good match found
1171,BKB Corbin,60,No good match found
1173,BL D'Oliveira,73,No good match found
1175,BL Morgan,74,No good match found
1177,BM Anusha,64,No good match found
1178,BM Cliff,57,No good match found
1179,BM Dlamini,63,No good match found
1180,BM Dolley,63,No good match found
1182,BM Edmondson,61,No good match found
1184,BM Pecic,56,No good match found
1185,BM Scholtz,70,No good match found
1187,BM Wheeler,59,No good match found
1188,BMA Mbida,60,No good match found
1190,BMJ Allison,64,No good match found
1191,BMRNB Ratnayake,57,No good match found
1194,BN Toube,59,No good match found
1195,BO Coad,53,No good match found
1196,BO Shastri,67,No good match found
1199,BP Adapaka,70,No good match found
1200,BR Dunk,67,No good match found
1203,BS Bartley,67,No good match found
1204,BS Fulmali,67,No good match found
1206,BS McKinney,60,No good match found
1207,BS Sandhu,73,No good match found
1208,BS Stephenson,61,No good match found
1210,BT Slater,67,No good match found
1211,BTJ Wheal,71,No good match found
1212,BV Save,67,No good match found
1214,BV Vitori,56,No good match found
1215,BW Aitchison,64,No good match found
1216,BW Harmison,70,No good match found
1217,BW Hilfenhaus,52,No good match found
1219,BWM Mike,67,No good match found
1224,Babar Hussain,67,No good match found
1225,Bakhtiar Tahiri,58,No good match found
1226,Baljinder Singh,62,No good match found
1227,Baljit Singh,64,No good match found
1228,Baseer Khan,70,No good match found
1230,Basharat Hussain,67,No good match found
1231,Bashir Ahmad,73,No good match found
1233,Basil Hameed,67,No good match found
1234,Basir Ahamad,73,No good match found
1235,Basiru Jaye,60,No good match found
1236,Bastaki Fahad,64,No good match found
1237,Bastaki Mahmoud,74,No good match found
1238,Batool Fatima,62,No good match found
1239,Baz Aybui,56,No good match found
1240,Beidas Tareq,60,No good match found
1241,Bella Poon,63,No good match found
1243,Benjamin Constanzo,51,No good match found
1244,Benjamin Embleton,50,No good match found
1245,Bhargav Narasimha,54,No good match found
1246,Bhavani Yekkeli,58,No good match found
1247,Bhumeshswar Jagroo,52,No good match found
1248,Bibina Baby,57,No good match found
1249,Bijeyata Kumari,64,No good match found
1250,Bilal Aftab,56,No good match found
1251,Bilal Ahmad Mir,58,No good match found
1252,Bilal Ahmed,73,No good match found
1253,Bilal Asif,57,No good match found
1254,Bilal Hassun,70,No good match found
1255,Bilal Khan,67,No good match found
1256,Bilal Mansoor,64,No good match found
1257,Bilal Masud,61,No good match found
1258,Bilal Muhammad,67,No good match found
1259,Bilal Safdar,60,No good match found
1260,Bilal Shah,61,No good match found
1261,Bilal Tahir,56,No good match found
1262,Bilal Zalmai,63,No good match found
1263,Bilawal Bhatti,58,No good match found
1266,Bismillah Khan,62,No good match found
1267,Boio Ray,50,No good match found
1268,Bosco Tuyizere,58,No good match found
1269,Breeze Ahir,56,No good match found
1270,Bukhar Illikkal,56,No good match found
1271,Busra Uca,59,No good match found
1272,C Abel,62,No good match found
1273,C Agafili,62,No good match found
1274,C Anayo,62,No good match found
1275,C Appel,62,No good match found
1276,C Atkins,71,No good match found
1277,C Aweko,57,No good match found
1278,C Bah,59,No good match found
1279,C Battage,64,No good match found
1280,C Bayraktar,64,No good match found
1281,C Beckford,57,No good match found
1283,C Birch,62,No good match found
1284,C Bisson,63,No good match found
1285,C Blackadder,61,No good match found
1286,C Bogdanos,63,No good match found
1288,C Boyle,62,No good match found
1289,C Brennan,62,No good match found
1290,C Breteche,63,No good match found
1293,C Bull,62,No good match found
1294,C Burgess,59,No good match found
1295,C Bwanali,56,No good match found
1297,C Carter,71,No good match found
1298,C Cassell,60,No good match found
1300,C Chatphaisan,61,No good match found
1301,C Chete,67,No good match found
1303,C Chukwuonye,56,No good match found
1304,C Cirlig,63,No good match found
1305,C Classen,67,No good match found
1306,C Connolly,70,No good match found
1307,C Crowe,71,No good match found
1309,C Dickson,63,No good match found
1310,C Dissanayake,61,No good match found
1311,C Elmsjoo,56,No good match found
1312,C Esterhuizen,58,No good match found
1313,C Floyd,53,No good match found
1315,C Forshaw,63,No good match found
1317,C George,67,No good match found
1318,C Gomez,57,No good match found
1320,C Greenshields,67,No good match found
1321,C Gunasekara,57,No good match found
1322,C Hartmann,63,No good match found
1323,C Hauptfleisch,55,No good match found
1324,C Hawke,63,No good match found
1325,C Heenatigala,57,No good match found
1327,C Hinze,62,No good match found
1329,C Isaac,71,No good match found
1330,C Jayathilake,59,No good match found
1331,C Jennings,63,No good match found
1332,C Jonker,67,No good match found
1333,C Kanta,62,No good match found
1335,C Kieswetter,57,No good match found
1336,C Koyana,62,No good match found
1337,C Kyewuta,53,No good match found
1338,C Lenyatsa,56,No good match found
1339,C Liebenberg,53,No good match found
1340,C Lokuge,62,No good match found
1342,C Magaia,67,No good match found
1343,C Mahamalage,58,No good match found
1344,C Malaya,67,No good match found
1347,C Miles,67,No good match found
1349,C Mokibelo,59,No good match found
1350,C Moyo,71,No good match found
1351,C Munoz-Mills,57,No good match found
1352,C Munro,67,No good match found
1354,C Murrombe,67,No good match found
1355,C Mutasa,62,No good match found
1356,C Muthoni,59,No good match found
1357,C Namugenyi,56,No good match found
1358,C Nimesh,59,No good match found
1359,C Noel,57,No good match found
1360,C Nunes,53,No good match found
1362,C Ostergaard,61,No good match found
1363,C Outerbridge,55,No good match found
1365,C Pavely,62,No good match found
1366,C Peake,62,No good match found
1367,C Pengkumta,56,No good match found
1369,C Pervez,71,No good match found
1370,C Pfalzner-Gibbon,50,No good match found
1372,C Piparo,59,No good match found
1373,C Potgieter,57,No good match found
1374,C Prasad,67,No good match found
1375,C Pyle,57,No good match found
1377,C Rice,67,No good match found
1378,C Roberts,67,No good match found
1379,C Rububagumya,57,No good match found
1380,C Rumistrzewicz,43,No good match found
1381,C Rushworth,52,No good match found
1382,C Sakamoto,55,No good match found
1383,C Sakariya,62,No good match found
1384,C Sammut,56,No good match found
1386,C Sandaru,67,No good match found
1387,C Seleka,71,No good match found
1388,C Sewsunker,56,No good match found
1389,C Shivakumar,63,No good match found
1390,C Simmonds,67,No good match found
1392,C Sosa,57,No good match found
1393,C Sridev,59,No good match found
1394,C Stephenson,64,No good match found
1395,C Sudarsanan,58,No good match found
1396,C Sutthiruang,64,No good match found
1397,C Tchale,71,No good match found
1398,C Tear,62,No good match found
1399,C Tlali,62,No good match found
1400,C Tommy,62,No good match found
1401,C Trott,67,No good match found
1402,C Tshiki,56,No good match found
1403,C Udekwe,59,No good match found
1404,C Umutonni,56,No good match found
1405,C Uwamahoro,60,No good match found
1406,C Uwase,62,No good match found
1407,C Viljoen,59,No good match found
1408,C Waiswa,59,No good match found
1409,C Watuwa,63,No good match found
1410,C Webster,63,No good match found
1411,C Wickramasinghe,69,No good match found
1412,C Wijesinghe,57,No good match found
1413,C Wright,71,No good match found
1414,C Wyngaard,59,No good match found
1415,C Yudian,67,No good match found
1416,C Zavoiu,50,No good match found
1417,C Zhou,57,No good match found
1418,C Zhuwao,55,No good match found
1420,C de Lange,71,No good match found
1421,C van der Westhuizen,65,No good match found
1422,CA Dry,71,No good match found
1423,CA Greloni,71,No good match found
1424,CA Gurrey,71,No good match found
1426,CA Ingram,62,No good match found
1427,CA Keita,63,No good match found
1429,CA Lynn,67,No good match found
1430,CA Soper,71,No good match found
1431,CA Thyssen,67,No good match found
1433,CAH Stevenson,60,No good match found
1434,CAJ Brodrick,67,No good match found
1435,CAJ Meschede,55,No good match found
1436,CAJ Morris,56,No good match found
1438,CAK Walton,64,No good match found
1440,CB Mpofu,50,No good match found
1441,CB Ondoa,67,No good match found
1442,CB Roposo,59,No good match found
1443,CB Sole,62,No good match found
1445,CC Blake,59,No good match found
1446,CC Dalton,67,No good match found
1447,CC Machado,63,No good match found
1448,CC van Slobbe,50,No good match found
1451,CD Mboe,57,No good match found
1452,CD McMillan,63,No good match found
1453,CD Nash,67,No good match found
1454,CD Shekleton,58,No good match found
1455,CD Wallace,67,No good match found
1456,CD Wright,67,No good match found
1457,CD de Lange,67,No good match found
1458,CDJ Dent,67,No good match found
1459,CE Bennett,63,No good match found
1460,CE Coulter Reilly,57,No good match found
1462,CE Jacob,53,No good match found
1463,CE McConchie,61,No good match found
1464,CE Shreck,62,No good match found
1465,CF Hughes,50,No good match found
1467,CF Snyman,67,No good match found
1468,CG Benjamin,60,No good match found
1470,CG Osborne,56,No good match found
