match_id,date,venue,team,opposition,season_year,season_month,gender,match_type,toss_won,toss_decision_bat,toss_decision_field,team_team_batting_avg,team_team_strike_rate,team_team_total_runs,team_elite_batsmen,team_star_batsmen,team_power_hitters,team_team_bowling_avg,team_team_economy,team_team_total_wickets,team_elite_bowlers,team_star_bowlers,team_all_rounder_count,team_wicketkeeper_count,team_elite_players,team_star_players,team_avg_star_rating,team_team_balance,team_team_depth,team_known_players_count,opp_team_batting_avg,opp_team_strike_rate,opp_team_total_runs,opp_elite_batsmen,opp_star_batsmen,opp_power_hitters,opp_team_bowling_avg,opp_team_economy,opp_team_total_wickets,opp_elite_bowlers,opp_star_bowlers,opp_all_rounder_count,opp_wicketkeeper_count,opp_elite_players,opp_star_players,opp_avg_star_rating,opp_team_balance,opp_team_depth,opp_known_players_count,batting_advantage,star_advantage,elite_advantage,total_runs
64814,2002-12-29,"McLean Park, Napier",India,New Zealand,2002,12,male,ODI,1,0,1,20.97,63.96,22330,0,0,0,35.06,4.66,600,2,3,7,1,0,3,5.4,0.598,5,10,22.8,73.42,15501,0,1,0,37.11,5.06,546,2,2,5,1,0,1,5.1,0.614,3,10,-16.14,2,0,219
64815,2003-01-01,"Jade Stadium, Christchurch",India,New Zealand,2003,1,male,ODI,1,1,0,21.63,64.39,22592,0,0,0,34.36,4.58,595,2,4,7,1,0,3,5.4,0.63,5,10,22.8,73.42,15501,0,1,0,37.11,5.06,546,2,2,5,1,0,1,5.1,0.614,3,10,-15.48,2,0,108
64815,2003-01-01,"Jade Stadium, Christchurch",New Zealand,India,2003,1,male,ODI,0,1,0,22.8,73.42,15501,0,1,0,37.11,5.06,546,2,2,5,1,0,1,5.1,0.614,3,10,21.63,64.39,22592,0,0,0,34.36,4.58,595,2,4,7,1,0,3,5.4,0.63,5,10,-11.56,-2,0,109
64816,2003-01-04,"Davies Park, Queenstown",India,New Zealand,2003,1,male,ODI,0,0,1,20.06,63.09,21954,0,0,0,35.33,4.75,565,1,5,8,2,0,3,5.05,0.568,4,11,22.76,75.66,17761,0,1,0,37.82,4.72,636,2,3,7,1,0,2,5.27,0.602,4,11,-17.76,1,0,122
64816,2003-01-04,"Davies Park, Queenstown",New Zealand,India,2003,1,male,ODI,1,0,1,22.76,75.66,17761,0,1,0,37.82,4.72,636,2,3,7,1,0,2,5.27,0.602,4,11,20.06,63.09,21954,0,0,0,35.33,4.75,565,1,5,8,2,0,3,5.05,0.568,4,11,-12.57,-1,0,123
64817,2003-01-08,"Westpac Stadium, Wellington",New Zealand,India,2003,1,male,ODI,1,1,0,21.39,71.18,15381,0,1,0,39.65,4.51,450,3,3,7,1,0,2,5.23,0.539,5,11,21.73,62.11,27449,0,1,0,39.72,4.78,513,2,4,9,1,0,4,5.41,0.547,5,11,-18.33,-2,0,168
64817,2003-01-08,"Westpac Stadium, Wellington",India,New Zealand,2003,1,male,ODI,0,1,0,21.73,62.11,27449,0,1,0,39.72,4.78,513,2,4,9,1,0,4,5.41,0.547,5,11,21.39,71.18,15381,0,1,0,39.65,4.51,450,3,3,7,1,0,2,5.23,0.539,5,11,-17.92,2,0,169
64819,2003-01-14,"Westpac Park, Hamilton",India,New Zealand,2003,1,male,ODI,0,0,1,21.73,62.11,27449,0,1,0,39.72,4.78,513,2,4,9,1,0,4,5.41,0.547,5,11,20.82,73.26,15597,0,0,0,32.56,4.87,531,2,4,7,1,0,1,4.86,0.639,4,11,-10.83,3,0,122
64819,2003-01-14,"Westpac Park, Hamilton",New Zealand,India,2003,1,male,ODI,1,0,1,20.82,73.26,15597,0,0,0,32.56,4.87,531,2,4,7,1,0,1,4.86,0.639,4,11,21.73,62.11,27449,0,1,0,39.72,4.78,513,2,4,9,1,0,4,5.41,0.547,5,11,-18.9,-3,0,125
64820,2003-05-17,"Sabina Park, Kingston, Jamaica",Australia,West Indies,2003,5,male,ODI,0,0,1,24.88,73.06,22351,0,3,0,26.87,4.4,614,5,2,7,1,0,5,5.95,0.926,6,11,19.48,66.93,18299,0,0,0,39.67,4.88,225,3,2,6,1,0,2,5.2,0.491,4,10,-14.79,3,0,270
64820,2003-05-17,"Sabina Park, Kingston, Jamaica",West Indies,Australia,2003,5,male,ODI,1,0,1,19.48,66.93,18299,0,0,0,39.67,4.88,225,3,2,6,1,0,2,5.2,0.491,4,10,24.88,73.06,22351,0,3,0,26.87,4.4,614,5,2,7,1,0,5,5.95,0.926,6,11,-7.39,-3,0,205
64825,2003-05-30,"Queen's Park (New), St George's, Grenada",Australia,West Indies,2003,5,male,ODI,1,1,0,24.68,78.46,21729,0,3,0,28.77,4.43,594,4,3,7,1,0,5,5.9,0.858,5,10,18.76,64.37,18293,0,0,0,38.44,4.78,254,3,4,8,1,0,3,5.36,0.488,5,11,-13.76,2,0,252
64825,2003-05-30,"Queen's Park (New), St George's, Grenada",West Indies,Australia,2003,5,male,ODI,0,1,0,18.76,64.37,18293,0,0,0,38.44,4.78,254,3,4,8,1,0,3,5.36,0.488,5,11,24.68,78.46,21729,0,3,0,28.77,4.43,594,4,3,7,1,0,5,5.9,0.858,5,10,-10.01,-2,0,254
64826,2003-06-01,"Queen's Park (New), St George's, Grenada",Australia,West Indies,2003,6,male,ODI,1,1,0,24.47,73.76,28441,0,4,0,27.29,4.41,688,5,3,8,1,1,5,6.23,0.897,6,11,18.76,64.37,18293,0,0,0,38.44,4.78,254,3,4,8,1,0,3,5.36,0.488,5,11,-13.97,2,1,247
64826,2003-06-01,"Queen's Park (New), St George's, Grenada",West Indies,Australia,2003,6,male,ODI,0,1,0,18.76,64.37,18293,0,0,0,38.44,4.78,254,3,4,8,1,0,3,5.36,0.488,5,11,24.47,73.76,28441,0,4,0,27.29,4.41,688,5,3,8,1,1,5,6.23,0.897,6,11,-8.53,-2,-1,249
64827,2003-06-07,"Kensington Oval, Bridgetown, Barbados",Sri Lanka,West Indies,2003,6,male,ODI,0,0,1,26.38,72.96,36136,0,2,0,36.06,4.63,440,2,2,4,1,1,2,6.21,0.732,5,7,18.76,64.37,18293,0,0,0,38.44,4.78,254,3,4,8,1,0,3,5.36,0.488,5,11,-12.06,-1,1,201
64827,2003-06-07,"Kensington Oval, Bridgetown, Barbados",West Indies,Sri Lanka,2003,6,male,ODI,1,0,1,18.76,64.37,18293,0,0,0,38.44,4.78,254,3,4,8,1,0,3,5.36,0.488,5,11,26.38,72.96,36136,0,2,0,36.06,4.63,440,2,2,4,1,1,2,6.21,0.732,5,7,-17.3,1,-1,146
64829,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",Sri Lanka,West Indies,2003,6,male,ODI,0,0,1,24.79,72.36,36396,0,2,0,34.43,4.64,473,2,3,5,1,1,2,5.94,0.72,5,8,19.61,64.95,18413,0,0,0,37.6,4.89,369,2,3,7,1,0,3,5.4,0.522,5,10,-12.81,-1,1,191
64829,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",West Indies,Sri Lanka,2003,6,male,ODI,1,0,1,19.61,64.95,18413,0,0,0,37.6,4.89,369,2,3,7,1,0,3,5.4,0.522,5,10,24.79,72.36,36396,0,2,0,34.43,4.64,473,2,3,5,1,1,2,5.94,0.72,5,8,-14.82,1,-1,160
64830,2003-08-02,"Bundaberg Rum Stadium, Cairns",Bangladesh,Australia,2003,8,male,ODI,0,0,1,14.76,51.71,4753,0,0,0,43.98,4.65,294,2,2,4,1,0,0,4.25,0.336,0,8,26.97,74.87,24428,0,3,0,34.52,4.51,547,4,2,6,1,0,5,6.0,0.781,7,11,-19.76,-5,0,105
64830,2003-08-02,"Bundaberg Rum Stadium, Cairns",Australia,Bangladesh,2003,8,male,ODI,1,0,1,26.97,74.87,24428,0,3,0,34.52,4.51,547,4,2,6,1,0,5,6.0,0.781,7,11,14.76,51.71,4753,0,0,0,43.98,4.65,294,2,2,4,1,0,0,4.25,0.336,0,8,-17.01,5,0,107
64831,2003-08-03,"Bundaberg Rum Stadium, Cairns",Bangladesh,Australia,2003,8,male,ODI,1,1,0,15.18,49.06,3425,0,0,0,45.55,4.77,110,2,1,4,0,0,0,4.25,0.333,0,8,27.55,75.38,24572,0,3,0,35.11,4.61,517,4,2,6,1,0,5,6.0,0.785,7,11,-19.93,-5,0,147
64831,2003-08-03,"Bundaberg Rum Stadium, Cairns",Australia,Bangladesh,2003,8,male,ODI,0,1,0,27.55,75.38,24572,0,3,0,35.11,4.61,517,4,2,6,1,0,5,6.0,0.785,7,11,15.18,49.06,3425,0,0,0,45.55,4.77,110,2,1,4,0,0,0,4.25,0.333,0,8,-18.0,5,0,148
64832,2003-08-06,"Marrara Cricket Ground, Darwin",Australia,Bangladesh,2003,8,male,ODI,1,1,0,24.52,72.31,23149,0,3,0,34.35,4.34,328,5,1,5,1,1,4,6.23,0.714,6,11,15.26,52.72,7030,0,0,0,45.0,4.83,325,2,2,6,0,0,0,4.2,0.339,0,10,-20.48,4,1,254
64832,2003-08-06,"Marrara Cricket Ground, Darwin",Bangladesh,Australia,2003,8,male,ODI,0,1,0,15.26,52.72,7030,0,0,0,45.0,4.83,325,2,2,6,0,0,0,4.2,0.339,0,10,24.52,72.31,23149,0,3,0,34.35,4.34,328,5,1,5,1,1,4,6.23,0.714,6,11,-19.09,-4,-1,142
64833,2003-09-09,Multan Cricket Stadium,Pakistan,Bangladesh,2003,9,male,ODI,1,1,0,24.47,66.09,27745,0,1,0,63.48,4.66,492,2,3,5,1,0,3,5.7,0.385,6,10,15.16,52.1,7497,0,0,0,45.97,4.73,315,2,3,7,1,0,0,4.2,0.33,0,10,-21.5,3,0,323
64833,2003-09-09,Multan Cricket Stadium,Bangladesh,Pakistan,2003,9,male,ODI,0,1,0,15.16,52.1,7497,0,0,0,45.97,4.73,315,2,3,7,1,0,0,4.2,0.33,0,10,24.47,66.09,27745,0,1,0,63.48,4.66,492,2,3,5,1,0,3,5.7,0.385,6,10,-48.32,-3,0,186
64836,2003-09-18,Rawalpindi Cricket Stadium,Bangladesh,Pakistan,2003,9,male,ODI,1,1,0,14.57,51.89,5589,0,0,0,44.4,4.79,334,2,3,7,1,0,0,4.18,0.328,0,11,24.18,73.35,27057,0,0,0,62.79,4.75,543,2,3,5,1,0,2,5.55,0.385,6,10,-48.22,-2,0,222
64836,2003-09-18,Rawalpindi Cricket Stadium,Pakistan,Bangladesh,2003,9,male,ODI,0,1,0,24.18,73.35,27057,0,0,0,62.79,4.75,543,2,3,5,1,0,2,5.55,0.385,6,10,14.57,51.89,5589,0,0,0,44.4,4.79,334,2,3,7,1,0,0,4.18,0.328,0,11,-20.22,2,0,226
64837,2003-09-21,"National Stadium, Karachi",Pakistan,Bangladesh,2003,9,male,ODI,1,1,0,23.18,67.92,27991,0,1,0,58.25,4.63,559,3,3,6,1,0,3,5.64,0.398,6,11,14.57,51.89,5589,0,0,0,44.4,4.79,334,2,3,7,1,0,0,4.18,0.328,0,11,-21.22,3,0,302
64837,2003-09-21,"National Stadium, Karachi",Bangladesh,Pakistan,2003,9,male,ODI,0,1,0,14.57,51.89,5589,0,0,0,44.4,4.79,334,2,3,7,1,0,0,4.18,0.328,0,11,23.18,67.92,27991,0,1,0,58.25,4.63,559,3,3,6,1,0,3,5.64,0.398,6,11,-43.68,-3,0,244
64838,2003-10-03,"Gaddafi Stadium, Lahore",Pakistan,South Africa,2003,10,male,ODI,1,1,0,24.88,71.93,25349,0,1,0,62.32,4.68,484,2,3,5,1,0,3,5.7,0.399,6,10,24.28,72.61,17298,0,2,0,31.7,4.54,494,2,3,6,1,1,2,5.56,0.766,4,9,-6.82,1,-1,277
64838,2003-10-03,"Gaddafi Stadium, Lahore",South Africa,Pakistan,2003,10,male,ODI,0,1,0,24.28,72.61,17298,0,2,0,31.7,4.54,494,2,3,6,1,1,2,5.56,0.766,4,9,24.88,71.93,25349,0,1,0,62.32,4.68,484,2,3,5,1,0,3,5.7,0.399,6,10,-38.04,-1,1,269
64839,2003-10-05,"Gaddafi Stadium, Lahore",Pakistan,South Africa,2003,10,male,ODI,0,0,1,23.27,70.96,25791,0,1,0,57.64,4.71,640,2,4,6,1,0,3,5.55,0.404,6,11,24.28,72.61,17298,0,2,0,31.7,4.54,494,2,3,6,1,1,2,5.56,0.766,4,9,-8.43,1,-1,267
64839,2003-10-05,"Gaddafi Stadium, Lahore",South Africa,Pakistan,2003,10,male,ODI,1,0,1,24.28,72.61,17298,0,2,0,31.7,4.54,494,2,3,6,1,1,2,5.56,0.766,4,9,23.27,70.96,25791,0,1,0,57.64,4.71,640,2,4,6,1,0,3,5.55,0.404,6,11,-33.36,-1,1,225
64840,2003-10-07,"Iqbal Stadium, Faisalabad",Pakistan,South Africa,2003,10,male,ODI,1,1,0,23.87,69.14,23629,0,1,0,62.77,4.76,573,1,4,5,1,0,3,5.61,0.38,5,9,23.81,73.97,21187,0,3,0,30.73,4.52,578,3,3,7,1,1,3,5.64,0.775,5,11,-6.86,0,-1,243
64840,2003-10-07,"Iqbal Stadium, Faisalabad",South Africa,Pakistan,2003,10,male,ODI,0,1,0,23.81,73.97,21187,0,3,0,30.73,4.52,578,3,3,7,1,1,3,5.64,0.775,5,11,23.87,69.14,23629,0,1,0,62.77,4.76,573,1,4,5,1,0,3,5.61,0.38,5,9,-38.96,0,1,221
64841,2003-10-10,Rawalpindi Cricket Stadium,Pakistan,South Africa,2003,10,male,ODI,1,1,0,21.74,66.77,21112,0,1,0,61.5,4.53,404,3,2,5,1,0,3,5.67,0.353,5,9,23.81,73.97,21187,0,3,0,30.73,4.52,578,3,3,7,1,1,3,5.64,0.775,5,11,-8.99,0,-1,157
64841,2003-10-10,Rawalpindi Cricket Stadium,South Africa,Pakistan,2003,10,male,ODI,0,1,0,23.81,73.97,21187,0,3,0,30.73,4.52,578,3,3,7,1,1,3,5.64,0.775,5,11,21.74,66.77,21112,0,1,0,61.5,4.53,404,3,2,5,1,0,3,5.67,0.353,5,9,-37.69,0,1,158
64842,2003-10-12,Rawalpindi Cricket Stadium,Pakistan,South Africa,2003,10,male,ODI,1,1,0,22.78,70.24,25358,0,1,0,62.09,4.69,492,2,4,6,1,0,3,5.55,0.367,6,11,23.71,73.58,15520,0,3,0,28.9,4.43,488,2,3,5,1,1,2,5.56,0.82,4,9,-6.12,1,-1,192
64842,2003-10-12,Rawalpindi Cricket Stadium,South Africa,Pakistan,2003,10,male,ODI,0,1,0,23.71,73.58,15520,0,3,0,28.9,4.43,488,2,3,5,1,1,2,5.56,0.82,4,9,22.78,70.24,25358,0,1,0,62.09,4.69,492,2,4,6,1,0,3,5.55,0.367,6,11,-38.38,-1,1,193
64843,2003-11-07,"MA Aziz Stadium, Chittagong",Bangladesh,England,2003,11,male,ODI,1,1,0,16.25,49.95,3794,0,0,0,43.28,4.88,88,1,2,6,1,0,0,4.11,0.375,0,9,18.98,60.43,11369,0,0,0,44.99,4.68,510,3,4,7,0,0,2,5.35,0.422,4,10,-28.74,-2,0,143
64843,2003-11-07,"MA Aziz Stadium, Chittagong",England,Bangladesh,2003,11,male,ODI,0,1,0,18.98,60.43,11369,0,0,0,44.99,4.68,510,3,4,7,0,0,2,5.35,0.422,4,10,16.25,49.95,3794,0,0,0,43.28,4.88,88,1,2,6,1,0,0,4.11,0.375,0,9,-24.3,2,0,144
64844,2003-11-10,"Bangabandhu National Stadium, Dhaka",Bangladesh,England,2003,11,male,ODI,1,1,0,15.33,51.49,3360,0,0,0,43.56,4.81,134,2,2,7,1,0,0,4.22,0.352,0,9,18.98,60.43,11369,0,0,0,44.99,4.68,510,3,4,7,0,0,2,5.35,0.422,4,10,-29.66,-2,0,134
64844,2003-11-10,"Bangabandhu National Stadium, Dhaka",England,Bangladesh,2003,11,male,ODI,0,1,0,18.98,60.43,11369,0,0,0,44.99,4.68,510,3,4,7,0,0,2,5.35,0.422,4,10,15.33,51.49,3360,0,0,0,43.56,4.81,134,2,2,7,1,0,0,4.22,0.352,0,9,-24.58,2,0,137
64845,2003-11-12,"Bangabandhu National Stadium, Dhaka",Bangladesh,England,2003,11,male,ODI,1,1,0,15.69,50.64,4286,0,0,0,43.56,4.81,134,2,2,7,1,0,0,4.2,0.36,0,10,19.32,58.27,11083,0,0,0,46.04,4.77,481,2,4,6,0,0,2,5.39,0.42,4,9,-30.35,-2,0,182
64845,2003-11-12,"Bangabandhu National Stadium, Dhaka",England,Bangladesh,2003,11,male,ODI,0,1,0,19.32,58.27,11083,0,0,0,46.04,4.77,481,2,4,6,0,0,2,5.39,0.42,4,9,15.69,50.64,4286,0,0,0,43.56,4.81,134,2,2,7,1,0,0,4.2,0.36,0,10,-24.24,2,0,185
64846,2003-11-18,Rangiri Dambulla International Stadium,England,Sri Lanka,2003,11,male,ODI,1,1,0,19.79,61.17,14269,0,0,0,41.49,4.39,509,4,4,7,0,0,2,5.45,0.477,4,10,23.29,72.77,37719,0,2,0,34.25,4.67,665,2,4,6,1,1,2,5.72,0.68,5,9,-14.46,0,-1,88
64846,2003-11-18,Rangiri Dambulla International Stadium,Sri Lanka,England,2003,11,male,ODI,0,1,0,23.29,72.77,37719,0,2,0,34.25,4.67,665,2,4,6,1,1,2,5.72,0.68,5,9,19.79,61.17,14269,0,0,0,41.49,4.39,509,4,4,7,0,0,2,5.45,0.477,4,10,-18.2,0,1,89
64848,2003-11-23,"Queens Sports Club, Bulawayo",West Indies,Zimbabwe,2003,11,male,ODI,1,1,0,21.67,64.72,22490,0,1,0,37.65,4.84,324,2,5,7,1,0,4,5.55,0.576,6,11,18.71,63.92,8997,0,0,0,42.85,4.66,197,3,3,6,1,0,0,4.6,0.437,2,10,-21.18,4,0,125
64848,2003-11-23,"Queens Sports Club, Bulawayo",Zimbabwe,West Indies,2003,11,male,ODI,0,1,0,18.71,63.92,8997,0,0,0,42.85,4.66,197,3,3,6,1,0,0,4.6,0.437,2,10,21.67,64.72,22490,0,1,0,37.65,4.84,324,2,5,7,1,0,4,5.55,0.576,6,11,-18.94,-4,0,128
64849,2003-11-26,Harare Sports Club,Zimbabwe,West Indies,2003,11,male,ODI,0,0,1,18.71,63.92,8997,0,0,0,42.85,4.66,197,3,3,6,1,0,0,4.6,0.437,2,10,20.89,64.8,21956,0,1,0,37.89,4.78,244,3,4,7,1,0,4,5.64,0.551,6,11,-19.18,-4,0,229
64849,2003-11-26,Harare Sports Club,West Indies,Zimbabwe,2003,11,male,ODI,1,0,1,20.89,64.8,21956,0,1,0,37.89,4.78,244,3,4,7,1,0,4,5.64,0.551,6,11,18.71,63.92,8997,0,0,0,42.85,4.66,197,3,3,6,1,0,0,4.6,0.437,2,10,-21.96,4,0,208
64850,2003-11-29,"Gaddafi Stadium, Lahore",New Zealand,Pakistan,2003,11,male,ODI,1,1,0,19.73,76.19,9991,0,0,0,31.86,4.5,337,2,2,4,1,0,0,4.93,0.619,2,7,22.54,66.12,19942,0,2,0,35.72,4.96,293,2,4,5,1,0,3,5.55,0.631,6,11,-15.99,-3,0,291
64850,2003-11-29,"Gaddafi Stadium, Lahore",Pakistan,New Zealand,2003,11,male,ODI,0,1,0,22.54,66.12,19942,0,2,0,35.72,4.96,293,2,4,5,1,0,3,5.55,0.631,6,11,19.73,76.19,9991,0,0,0,31.86,4.5,337,2,2,4,1,0,0,4.93,0.619,2,7,-9.32,3,0,292
64851,2003-11-29,Harare Sports Club,West Indies,Zimbabwe,2003,11,male,ODI,0,0,1,18.85,66.22,18101,0,1,0,33.97,4.82,330,3,4,7,1,0,3,5.36,0.555,5,11,18.71,63.92,8997,0,0,0,42.85,4.66,197,3,3,6,1,0,0,4.6,0.437,2,10,-24.0,3,0,256
64851,2003-11-29,Harare Sports Club,Zimbabwe,West Indies,2003,11,male,ODI,1,0,1,18.71,63.92,8997,0,0,0,42.85,4.66,197,3,3,6,1,0,0,4.6,0.437,2,10,18.85,66.22,18101,0,1,0,33.97,4.82,330,3,4,7,1,0,3,5.36,0.555,5,11,-15.26,-3,0,150
64852,2003-11-30,Harare Sports Club,Zimbabwe,West Indies,2003,11,male,ODI,1,1,0,18.93,64.48,7688,0,0,0,41.85,4.63,186,3,2,5,1,0,0,4.67,0.452,2,9,18.85,66.22,18101,0,1,0,33.97,4.82,330,3,4,7,1,0,3,5.36,0.555,5,11,-15.04,-3,0,196
64852,2003-11-30,Harare Sports Club,West Indies,Zimbabwe,2003,11,male,ODI,0,1,0,18.85,66.22,18101,0,1,0,33.97,4.82,330,3,4,7,1,0,3,5.36,0.555,5,11,18.93,64.48,7688,0,0,0,41.85,4.63,186,3,2,5,1,0,0,4.67,0.452,2,9,-23.0,3,0,197
64853,2003-12-01,"Gaddafi Stadium, Lahore",Pakistan,New Zealand,2003,12,male,ODI,1,1,0,21.71,65.53,18026,0,2,0,35.72,4.96,293,2,4,5,1,0,3,5.55,0.608,5,10,20.43,77.92,10159,0,0,0,31.86,4.42,359,2,2,4,1,0,0,4.93,0.641,2,7,-10.15,3,0,281
64853,2003-12-01,"Gaddafi Stadium, Lahore",New Zealand,Pakistan,2003,12,male,ODI,0,1,0,20.43,77.92,10159,0,0,0,31.86,4.42,359,2,2,4,1,0,0,4.93,0.641,2,7,21.71,65.53,18026,0,2,0,35.72,4.96,293,2,4,5,1,0,3,5.55,0.608,5,10,-15.29,-3,0,157
64855,2003-12-05,Rawalpindi Cricket Stadium,New Zealand,Pakistan,2003,12,male,ODI,1,1,0,17.3,70.55,7386,0,0,0,37.69,4.62,98,1,3,4,1,0,0,4.57,0.459,2,7,22.64,68.2,15714,0,1,0,35.04,4.68,460,1,5,5,1,0,2,5.3,0.646,5,10,-17.74,-2,0,183
64855,2003-12-05,Rawalpindi Cricket Stadium,Pakistan,New Zealand,2003,12,male,ODI,0,1,0,22.64,68.2,15714,0,1,0,35.04,4.68,460,1,5,5,1,0,2,5.3,0.646,5,10,17.3,70.55,7386,0,0,0,37.69,4.62,98,1,3,4,1,0,0,4.57,0.459,2,7,-15.05,2,0,184
64857,2004-01-03,Eden Park,Pakistan,New Zealand,2004,1,male,ODI,0,0,1,22.5,68.15,15307,0,1,0,35.3,4.49,290,3,3,5,1,0,2,5.5,0.637,5,10,22.2,78.02,16403,0,0,0,32.96,4.71,461,2,3,7,1,0,1,5.25,0.674,4,10,-10.46,1,0,229
64857,2004-01-03,Eden Park,New Zealand,Pakistan,2004,1,male,ODI,1,0,1,22.2,78.02,16403,0,0,0,32.96,4.71,461,2,3,7,1,0,1,5.25,0.674,4,10,22.5,68.15,15307,0,1,0,35.3,4.49,290,3,3,5,1,0,2,5.5,0.637,5,10,-13.1,-1,0,230
64862,2004-01-25,Newlands,South Africa,West Indies,2004,1,male,ODI,1,1,0,24.41,74.76,20963,0,3,0,32.0,4.59,514,2,4,7,1,1,3,5.55,0.763,5,11,18.92,67.95,17946,0,1,0,36.76,4.8,225,3,3,6,1,0,2,5.2,0.515,4,10,-12.35,1,1,263
64862,2004-01-25,Newlands,West Indies,South Africa,2004,1,male,ODI,0,1,0,18.92,67.95,17946,0,1,0,36.76,4.8,225,3,3,6,1,0,2,5.2,0.515,4,10,24.41,74.76,20963,0,3,0,32.0,4.59,514,2,4,7,1,1,3,5.55,0.763,5,11,-13.08,-1,-1,54
64864,2004-01-30,Kingsmead,West Indies,South Africa,2004,1,male,ODI,1,1,0,19.24,71.01,18226,0,1,0,36.23,4.87,314,2,4,6,1,0,2,5.1,0.531,4,10,24.41,74.76,20963,0,3,0,32.0,4.59,514,2,4,7,1,1,3,5.55,0.763,5,11,-12.76,-1,-1,147
64864,2004-01-30,Kingsmead,South Africa,West Indies,2004,1,male,ODI,0,1,0,24.41,74.76,20963,0,3,0,32.0,4.59,514,2,4,7,1,1,3,5.55,0.763,5,11,19.24,71.01,18226,0,1,0,36.23,4.87,314,2,4,6,1,0,2,5.1,0.531,4,10,-11.82,1,1,15
64865,2004-02-01,SuperSport Park,South Africa,West Indies,2004,2,male,ODI,1,1,0,24.41,74.76,20963,0,3,0,32.0,4.59,514,2,4,7,1,1,3,5.55,0.763,5,11,19.24,71.01,18226,0,1,0,36.23,4.87,314,2,4,6,1,0,2,5.1,0.531,4,10,-11.82,1,1,297
64865,2004-02-01,SuperSport Park,West Indies,South Africa,2004,2,male,ODI,0,1,0,19.24,71.01,18226,0,1,0,36.23,4.87,314,2,4,6,1,0,2,5.1,0.531,4,10,24.41,74.76,20963,0,3,0,32.0,4.59,514,2,4,7,1,1,3,5.55,0.763,5,11,-12.76,-1,-1,300
648651,2013-12-05,New Wanderers Stadium,India,South Africa,2013,12,male,ODI,1,0,1,25.77,75.36,58130,1,3,0,49.54,5.15,814,0,4,9,1,0,5,5.5,0.52,6,11,24.63,75.41,40003,1,3,0,29.36,5.04,812,0,5,8,1,2,2,5.64,0.839,6,11,-3.59,3,-2,217
648651,2013-12-05,New Wanderers Stadium,South Africa,India,2013,12,male,ODI,0,0,1,24.63,75.41,40003,1,3,0,29.36,5.04,812,0,5,8,1,2,2,5.64,0.839,6,11,25.77,75.36,58130,1,3,0,49.54,5.15,814,0,4,9,1,0,5,5.5,0.52,6,11,-24.91,-3,2,358
648653,2013-12-08,Kingsmead,India,South Africa,2013,12,male,ODI,1,0,1,25.17,72.09,53736,1,3,0,50.07,5.27,781,0,3,8,1,0,4,5.36,0.503,6,11,24.15,73.67,39580,1,3,0,28.6,4.93,754,1,5,8,1,2,2,5.73,0.844,6,11,-3.43,2,-2,146
648653,2013-12-08,Kingsmead,South Africa,India,2013,12,male,ODI,0,0,1,24.15,73.67,39580,1,3,0,28.6,4.93,754,1,5,8,1,2,2,5.73,0.844,6,11,25.17,72.09,53736,1,3,0,50.07,5.27,781,0,3,8,1,0,4,5.36,0.503,6,11,-25.92,-2,2,280
64870,2004-02-20,Rangiri Dambulla International Stadium,Australia,Sri Lanka,2004,2,male,ODI,1,1,0,25.7,70.12,30485,0,4,0,35.03,4.43,576,4,2,5,1,2,4,6.55,0.734,7,11,23.29,72.77,37719,0,2,0,34.25,4.67,665,2,4,6,1,1,2,5.72,0.68,5,9,-8.55,2,1,262
64870,2004-02-20,Rangiri Dambulla International Stadium,Sri Lanka,Australia,2004,2,male,ODI,0,1,0,23.29,72.77,37719,0,2,0,34.25,4.67,665,2,4,6,1,1,2,5.72,0.68,5,9,25.7,70.12,30485,0,4,0,35.03,4.43,576,4,2,5,1,2,4,6.55,0.734,7,11,-11.74,-2,-1,178
64871,2004-02-22,Rangiri Dambulla International Stadium,Sri Lanka,Australia,2004,2,male,ODI,1,1,0,24.17,71.71,37435,0,2,0,35.17,4.77,481,2,3,6,1,1,2,5.72,0.687,5,9,26.77,74.9,30730,0,4,0,36.04,4.54,571,4,2,6,1,1,4,6.14,0.743,7,11,-11.87,-2,0,245
64871,2004-02-22,Rangiri Dambulla International Stadium,Australia,Sri Lanka,2004,2,male,ODI,0,1,0,26.77,74.9,30730,0,4,0,36.04,4.54,571,4,2,6,1,1,4,6.14,0.743,7,11,24.17,71.71,37435,0,2,0,35.17,4.77,481,2,3,6,1,1,2,5.72,0.687,5,9,-8.4,2,0,244
64872,2004-02-25,Carisbrook,South Africa,New Zealand,2004,2,male,ODI,0,0,1,24.79,80.11,20655,0,3,1,33.85,4.53,465,3,3,7,1,1,3,5.68,0.732,5,11,21.54,77.65,16941,0,0,0,32.5,4.68,606,2,4,7,1,0,1,5.25,0.663,4,10,-7.71,2,1,259
64872,2004-02-25,Carisbrook,New Zealand,South Africa,2004,2,male,ODI,1,0,1,21.54,77.65,16941,0,0,0,32.5,4.68,606,2,4,7,1,0,1,5.25,0.663,4,10,24.79,80.11,20655,0,3,1,33.85,4.53,465,3,3,7,1,1,3,5.68,0.732,5,11,-12.31,-2,-1,264
