match_id,team,innings_number,total_runs,total_wickets,balls_bowled,overs_bowled,run_rate,extras,boundaries_4s,boundaries_6s,boundaries_total,venue,city,date,opposition,match_outcome,player_of_match,teams,team_batting_avg,team_strike_rate,team_centuries,team_fifties,team_boundaries_4s,team_boundaries_6s,team_players_count,team_bowling_avg,team_economy,team_wickets,team_maidens,team_batsmen,team_bowlers,team_allrounders,team_wicketkeepers,venue_avg_runs,venue_runs_std,venue_matches,venue_min_runs,venue_max_runs,venue_avg_rr,venue_rr_std,venue_avg_boundaries,venue_total_boundaries,venue_high_scoring,opp_avg_runs,opp_runs_std,opp_matches,opp_avg_rr,opp_rr_std,opp_avg_boundaries,opp_total_boundaries,team_balance,venue_advantage
1003865,Warriors,2,153,0,112,18.666666666666668,8.196428571428571,7,10,7,17,"St George's Park, Port Elizabeth",Port Elizabeth,2016-11-25,Lions,Warriors,"['C Jonker', 'JT Smuts']","['Lions', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,137.75,22.19,12,93,157,7.15,0.98,15.25,183,0,150.67,41.12,15,8.17,1.47,16.73,251,0.6,-10.321949238578668
1003867,Knights,1,153,0,124,20.666666666666668,7.403225806451612,5,18,1,19,"Mangaung Oval, Bloemfontein",Bloemfontein,2016-11-25,Dolphins,Dolphins,[],"['Knights', 'Dolphins']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,147.73,28.0,11,86,185,7.74,1.27,16.18,178,0,147.87,42.94,15,8.46,1.69,17.07,256,0.6,-0.3419492385786782
1003867,Dolphins,2,154,0,117,19.5,7.897435897435898,6,21,1,22,"Mangaung Oval, Bloemfontein",Bloemfontein,2016-11-25,Knights,Dolphins,[],"['Knights', 'Dolphins']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,147.73,28.0,11,86,185,7.74,1.27,16.18,178,0,142.22,47.54,18,7.84,1.64,17.06,307,0.6,-0.3419492385786782
1003869,Cape Cobras,1,115,0,63,10.5,10.952380952380953,10,8,8,16,"SuperSport Park, Centurion",Centurion,2016-11-25,Titans,Unknown,[],"['Cape Cobras', 'Titans']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,52.9,16,7,231,8.29,1.82,16.31,261,0,139.74,29.27,19,7.92,1.92,15.84,301,0.6,-10.451949238578663
1003869,Titans,2,7,0,6,1.0,7.0,1,1,0,1,"SuperSport Park, Centurion",Centurion,2016-11-25,Cape Cobras,Unknown,[],"['Cape Cobras', 'Titans']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,52.9,16,7,231,8.29,1.82,16.31,261,0,141.47,59.99,15,7.7,1.57,15.73,236,0.6,-10.451949238578663
1003871,Titans,1,168,0,128,21.333333333333332,7.875,12,13,5,18,"Diamond Oval, Kimberley",Kimberley,2016-11-27,Knights,Titans,"['JA Morkel', 'PE Kruger']","['Titans', 'Knights']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,167.12,15.9,8,151,199,8.09,0.9,19.0,152,1,142.22,47.54,18,7.84,1.64,17.06,307,0.6,19.048050761421337
1003871,Knights,2,158,0,124,20.666666666666668,7.64516129032258,14,15,3,18,"Diamond Oval, Kimberley",Kimberley,2016-11-27,Titans,Titans,"['JA Morkel', 'PE Kruger']","['Titans', 'Knights']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,167.12,15.9,8,151,199,8.09,0.9,19.0,152,1,139.74,29.27,19,7.92,1.92,15.84,301,0.6,19.048050761421337
1003873,Lions,1,175,0,126,21.0,8.333333333333334,9,8,8,16,"New Wanderers Stadium, Johannesburg",Johannesburg,2016-11-27,Dolphins,Lions,"['R Frylinck', 'BC Fortuin']","['Lions', 'Dolphins']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,151.89,57.73,9,3,194,7.81,1.86,17.0,153,1,147.87,42.94,15,8.46,1.69,17.07,256,0.6,3.8180507614213184
1003873,Dolphins,2,169,0,123,20.5,8.24390243902439,9,18,5,23,"New Wanderers Stadium, Johannesburg",Johannesburg,2016-11-27,Lions,Lions,"['R Frylinck', 'BC Fortuin']","['Lions', 'Dolphins']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,151.89,57.73,9,3,194,7.81,1.86,17.0,153,1,150.67,41.12,15,8.17,1.47,16.73,251,0.6,3.8180507614213184
1003875,Knights,1,93,0,119,19.833333333333332,4.689075630252101,3,11,0,11,"St George's Park, Port Elizabeth",Port Elizabeth,2016-11-30,Warriors,Warriors,"['JT Smuts', 'JT Smuts']","['Knights', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,137.75,22.19,12,93,157,7.15,0.98,15.25,183,0,145.15,32.7,20,8.19,2.32,15.1,302,0.6,-10.321949238578668
1003875,Warriors,2,94,0,72,12.0,7.833333333333333,11,11,2,13,"St George's Park, Port Elizabeth",Port Elizabeth,2016-11-30,Knights,Warriors,"['JT Smuts', 'JT Smuts']","['Knights', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,137.75,22.19,12,93,157,7.15,0.98,15.25,183,0,142.22,47.54,18,7.84,1.64,17.06,307,0.6,-10.321949238578668
1003877,Titans,1,170,0,125,20.833333333333332,8.16,10,16,3,19,"Kingsmead, Durban",Durban,2016-11-30,Dolphins,Dolphins,"['CS Delport', 'S von Berg']","['Titans', 'Dolphins']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,128.29,54.99,14,8,181,7.47,1.92,14.43,202,0,147.87,42.94,15,8.46,1.69,17.07,256,0.6,-19.781949238578676
1003877,Dolphins,2,171,0,120,20.0,8.55,10,16,4,20,"Kingsmead, Durban",Durban,2016-11-30,Titans,Dolphins,"['CS Delport', 'S von Berg']","['Titans', 'Dolphins']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,128.29,54.99,14,8,181,7.47,1.92,14.43,202,0,139.74,29.27,19,7.92,1.92,15.84,301,0.6,-19.781949238578676
1003879,Lions,1,182,0,123,20.5,8.878048780487806,3,11,10,21,"Diamond Oval, Kimberley",Kimberley,2016-12-02,Knights,Lions,"['NJ van den Bergh', 'BC Fortuin']","['Lions', 'Knights']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,167.12,15.9,8,151,199,8.09,0.9,19.0,152,1,142.22,47.54,18,7.84,1.64,17.06,307,0.6,19.048050761421337
1003879,Knights,2,162,0,123,20.5,7.902439024390244,7,15,6,21,"Diamond Oval, Kimberley",Kimberley,2016-12-02,Lions,Lions,"['NJ van den Bergh', 'BC Fortuin']","['Lions', 'Knights']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,167.12,15.9,8,151,199,8.09,0.9,19.0,152,1,150.67,41.12,15,8.17,1.47,16.73,251,0.6,19.048050761421337
1003881,Titans,1,147,0,119,19.833333333333332,7.411764705882353,6,14,4,18,"SuperSport Park, Centurion",Centurion,2016-12-02,Warriors,Warriors,"['ACR Birch', 'CN Ackermann']","['Titans', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,52.9,16,7,231,8.29,1.82,16.31,261,0,145.15,32.7,20,8.19,2.32,15.1,302,0.6,-10.451949238578663
1003881,Warriors,2,148,0,120,20.0,7.4,7,11,6,17,"SuperSport Park, Centurion",Centurion,2016-12-02,Titans,Warriors,"['ACR Birch', 'CN Ackermann']","['Titans', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,52.9,16,7,231,8.29,1.82,16.31,261,0,139.74,29.27,19,7.92,1.92,15.84,301,0.6,-10.451949238578663
1003883,Lions,1,157,0,122,20.333333333333332,7.721311475409837,11,8,7,15,"Kingsmead, Durban",Durban,2016-12-04,Warriors,Lions,"['HE van der Dussen', 'GC Viljoen']","['Lions', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,128.29,54.99,14,8,181,7.47,1.92,14.43,202,0,145.15,32.7,20,8.19,2.32,15.1,302,0.6,-19.781949238578676
1003883,Warriors,2,152,0,122,20.333333333333332,7.475409836065574,3,13,6,19,"Kingsmead, Durban",Durban,2016-12-04,Lions,Lions,"['HE van der Dussen', 'GC Viljoen']","['Lions', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,128.29,54.99,14,8,181,7.47,1.92,14.43,202,0,150.67,41.12,15,8.17,1.47,16.73,251,0.6,-19.781949238578676
1003885,Dolphins,1,178,0,126,21.0,8.476190476190476,10,13,7,20,"Kingsmead, Durban",Durban,2016-12-04,Cape Cobras,Cape Cobras,"['RK Kleinveldt', 'DJ Vilas']","['Dolphins', 'Cape Cobras']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,128.29,54.99,14,8,181,7.47,1.92,14.43,202,0,141.47,59.99,15,7.7,1.57,15.73,236,0.6,-19.781949238578676
1003885,Cape Cobras,2,181,0,116,19.333333333333332,9.362068965517242,11,18,7,25,"Kingsmead, Durban",Durban,2016-12-04,Dolphins,Cape Cobras,"['RK Kleinveldt', 'DJ Vilas']","['Dolphins', 'Cape Cobras']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,128.29,54.99,14,8,181,7.47,1.92,14.43,202,0,147.87,42.94,15,8.46,1.69,17.07,256,0.6,-19.781949238578676
1003887,Knights,1,146,0,125,20.833333333333332,7.008,13,13,4,17,"Newlands, Cape Town",Cape Town,2016-12-07,Cape Cobras,Cape Cobras,"['RE Levi', 'WD Parnell']","['Knights', 'Cape Cobras']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.17,15.35,6,146,183,8.52,1.15,19.67,118,1,141.47,59.99,15,7.7,1.57,15.73,236,0.6,16.09805076142132
1003887,Cape Cobras,2,152,0,89,14.833333333333334,10.247191011235955,8,16,7,23,"Newlands, Cape Town",Cape Town,2016-12-07,Knights,Cape Cobras,"['RE Levi', 'WD Parnell']","['Knights', 'Cape Cobras']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.17,15.35,6,146,183,8.52,1.15,19.67,118,1,142.22,47.54,18,7.84,1.64,17.06,307,0.6,16.09805076142132
1003889,Dolphins,1,216,0,124,20.666666666666668,10.451612903225806,8,23,8,31,"Buffalo Park, East London",East London,2016-12-07,Warriors,Warriors,"['JT Smuts', 'JT Smuts']","['Dolphins', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,148.5,55.85,8,74,217,10.22,2.94,18.62,149,1,145.15,32.7,20,8.19,2.32,15.1,302,0.6,0.428050761421332
1003889,Warriors,2,217,0,118,19.666666666666668,11.033898305084746,10,15,14,29,"Buffalo Park, East London",East London,2016-12-07,Dolphins,Warriors,"['JT Smuts', 'JT Smuts']","['Dolphins', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,148.5,55.85,8,74,217,10.22,2.94,18.62,149,1,147.87,42.94,15,8.46,1.69,17.07,256,0.6,0.428050761421332
1003891,Titans,1,230,0,123,20.5,11.21951219512195,13,15,13,28,"SuperSport Park, Centurion",Centurion,2016-12-07,Lions,Titans,"['D Wiese', 'JD Vandiar']","['Titans', 'Lions']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,52.9,16,7,231,8.29,1.82,16.31,261,0,150.67,41.12,15,8.17,1.47,16.73,251,0.6,-10.451949238578663
1003891,Lions,2,184,0,122,20.333333333333332,9.049180327868854,2,11,10,21,"SuperSport Park, Centurion",Centurion,2016-12-07,Titans,Titans,"['D Wiese', 'JD Vandiar']","['Titans', 'Lions']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,52.9,16,7,231,8.29,1.82,16.31,261,0,139.74,29.27,19,7.92,1.92,15.84,301,0.6,-10.451949238578663
1003895,Lions,1,125,0,124,20.666666666666668,6.048387096774193,9,10,1,11,"Senwes Park, Potchefstroom",Potchefstroom,2016-12-09,Knights,Knights,"['RS Second', 'M Budaza']","['Lions', 'Knights']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,128.88,38.09,8,66,170,7.89,1.59,13.0,104,0,142.22,47.54,18,7.84,1.64,17.06,307,0.6,-19.191949238578673
1003895,Knights,2,112,0,113,18.833333333333332,5.946902654867257,14,7,3,10,"Senwes Park, Potchefstroom",Potchefstroom,2016-12-09,Lions,Knights,"['RS Second', 'M Budaza']","['Lions', 'Knights']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,128.88,38.09,8,66,170,7.89,1.59,13.0,104,0,150.67,41.12,15,8.17,1.47,16.73,251,0.6,-19.191949238578673
1003899,Titans,1,80,0,32,5.333333333333333,15.0,2,6,6,12,"Buffalo Park, East London",East London,2016-12-11,Warriors,Titans,"['F Behardien', 'D Wiese']","['Titans', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,148.5,55.85,8,74,217,10.22,2.94,18.62,149,1,145.15,32.7,20,8.19,2.32,15.1,302,0.6,0.428050761421332
1003899,Warriors,2,74,0,32,5.333333333333333,13.875,2,7,5,12,"Buffalo Park, East London",East London,2016-12-11,Titans,Titans,"['F Behardien', 'D Wiese']","['Titans', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,148.5,55.85,8,74,217,10.22,2.94,18.62,149,1,139.74,29.27,19,7.92,1.92,15.84,301,0.6,0.428050761421332
1003901,Dolphins,1,59,0,50,8.333333333333334,7.079999999999999,5,0,4,4,"Kingsmead, Durban",Durban,2016-12-11,Knights,Knights,"['D du Preez', 'PE Kruger']","['Dolphins', 'Knights']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,128.29,54.99,14,8,181,7.47,1.92,14.43,202,0,142.22,47.54,18,7.84,1.64,17.06,307,0.6,-19.781949238578676
1003901,Knights,2,68,0,38,6.333333333333333,10.736842105263158,9,5,4,9,"Kingsmead, Durban",Durban,2016-12-11,Dolphins,Knights,"['D du Preez', 'PE Kruger']","['Dolphins', 'Knights']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,128.29,54.99,14,8,181,7.47,1.92,14.43,202,0,147.87,42.94,15,8.46,1.69,17.07,256,0.6,-19.781949238578676
1003903,Lions,1,136,0,125,20.833333333333332,6.5280000000000005,9,12,1,13,"St George's Park, Port Elizabeth",Port Elizabeth,2016-12-13,Warriors,Warriors,"['CA Ingram', 'JT Smuts']","['Lions', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,137.75,22.19,12,93,157,7.15,0.98,15.25,183,0,145.15,32.7,20,8.19,2.32,15.1,302,0.6,-10.321949238578668
1003903,Warriors,2,138,0,113,18.833333333333332,7.327433628318585,8,14,2,16,"St George's Park, Port Elizabeth",Port Elizabeth,2016-12-13,Lions,Warriors,"['CA Ingram', 'JT Smuts']","['Lions', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,137.75,22.19,12,93,157,7.15,0.98,15.25,183,0,150.67,41.12,15,8.17,1.47,16.73,251,0.6,-10.321949238578668
1003905,Titans,1,155,0,129,21.5,7.209302325581396,16,9,3,12,"SuperSport Park, Centurion",Centurion,2016-12-16,Warriors,Titans,"['D Wiese', 'L Ngidi']","['Titans', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,52.9,16,7,231,8.29,1.82,16.31,261,0,145.15,32.7,20,8.19,2.32,15.1,302,0.6,-10.451949238578663
1003905,Warriors,2,149,0,128,21.333333333333332,6.984375,15,11,4,15,"SuperSport Park, Centurion",Centurion,2016-12-16,Titans,Titans,"['D Wiese', 'L Ngidi']","['Titans', 'Warriors']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,52.9,16,7,231,8.29,1.82,16.31,261,0,139.74,29.27,19,7.92,1.92,15.84,301,0.6,-10.451949238578663
1004729,Hong Kong,1,169,0,128,21.333333333333332,7.921875,10,13,5,18,"Bready Cricket Club, Magheramason",Londonderry,2016-09-05,Ireland,Hong Kong,[],"['Ireland', 'Hong Kong']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,149.0,28.28,2,129,169,7.16,1.08,16.0,32,1,141.0,23.22,4,7.22,0.62,16.25,65,0.6,0.928050761421332
1004729,Ireland,2,129,0,121,20.166666666666668,6.396694214876033,13,12,2,14,"Bready Cricket Club, Magheramason",Londonderry,2016-09-05,Hong Kong,Hong Kong,[],"['Ireland', 'Hong Kong']",14.37833333333333,113.01333333333334,1.0,43.0,974.0,337.0,43,35.839999999999996,5.517857142857143,0.0,140.0,3,11,16,4,149.0,28.28,2,129,169,7.16,1.08,16.0,32,1,92.0,45.94,9,5.25,2.32,8.78,79,0.21428571428571427,0.928050761421332
1007655,Zimbabwe,1,170,0,124,20.666666666666668,8.225806451612902,9,11,10,21,Harare Sports Club,Unknown,2016-06-18,India,Zimbabwe,['E Chigumbura'],"['Zimbabwe', 'India']",16.287200000000002,102.61115384615384,0.0,40.0,840.0,267.0,50,43.15235294117647,5.693333333333333,0.0,190.0,12,10,8,5,135.5,30.47,6,99,170,6.93,1.25,15.33,92,0,147.7,37.55,30,7.64,1.52,17.7,531,0.5454545454545454,-12.571949238578668
1007655,India,2,168,0,129,21.5,7.813953488372093,13,13,6,19,Harare Sports Club,Unknown,2016-06-18,Zimbabwe,Zimbabwe,['E Chigumbura'],"['Zimbabwe', 'India']",23.668000000000003,131.1275,12.0,134.0,1843.0,836.0,71,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,135.5,30.47,6,99,170,6.93,1.25,15.33,92,0,110.86,31.97,7,5.54,1.79,10.71,75,0.37777777777777777,-12.571949238578668
1007657,Zimbabwe,1,99,0,125,20.833333333333332,4.752000000000001,9,8,2,10,Harare Sports Club,Unknown,2016-06-20,India,India,['BB Sran'],"['Zimbabwe', 'India']",16.287200000000002,102.61115384615384,0.0,40.0,840.0,267.0,50,43.15235294117647,5.693333333333333,0.0,190.0,12,10,8,5,135.5,30.47,6,99,170,6.93,1.25,15.33,92,0,147.7,37.55,30,7.64,1.52,17.7,531,0.5454545454545454,-12.571949238578668
1007657,India,2,103,0,82,13.666666666666666,7.536585365853659,4,8,3,11,Harare Sports Club,Unknown,2016-06-20,Zimbabwe,India,['BB Sran'],"['Zimbabwe', 'India']",23.668000000000003,131.1275,12.0,134.0,1843.0,836.0,71,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,135.5,30.47,6,99,170,6.93,1.25,15.33,92,0,110.86,31.97,7,5.54,1.79,10.71,75,0.37777777777777777,-12.571949238578668
1007659,India,1,138,0,123,20.5,6.7317073170731705,4,12,3,15,Harare Sports Club,Unknown,2016-06-22,Zimbabwe,India,['KM Jadhav'],"['Zimbabwe', 'India']",23.668000000000003,131.1275,12.0,134.0,1843.0,836.0,71,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,135.5,30.47,6,99,170,6.93,1.25,15.33,92,0,110.86,31.97,7,5.54,1.79,10.71,75,0.37777777777777777,-12.571949238578668
1007659,Zimbabwe,2,135,0,124,20.666666666666668,6.532258064516129,12,11,5,16,Harare Sports Club,Unknown,2016-06-22,India,India,['KM Jadhav'],"['Zimbabwe', 'India']",16.287200000000002,102.61115384615384,0.0,40.0,840.0,267.0,50,43.15235294117647,5.693333333333333,0.0,190.0,12,10,8,5,135.5,30.47,6,99,170,6.93,1.25,15.33,92,0,147.7,37.55,30,7.64,1.52,17.7,531,0.5454545454545454,-12.571949238578668
1019979,Bangladesh,1,141,0,134,22.333333333333332,6.313432835820896,18,6,6,12,McLean Park,Napier,2017-01-03,New Zealand,New Zealand,['KS Williamson'],"['New Zealand', 'Bangladesh']",16.650000000000002,104.64400000000002,1.0,58.0,1417.0,444.0,52,37.27588235294118,5.3445,0.0,210.0,14,15,12,9,142.0,1.41,2,141,143,7.06,1.05,13.5,27,0,140.14,45.63,29,7.41,1.89,16.66,483,0.4827586206896552,-6.071949238578668
1019979,New Zealand,2,143,0,110,18.333333333333332,7.800000000000001,3,10,5,15,McLean Park,Napier,2017-01-03,Bangladesh,New Zealand,['KS Williamson'],"['New Zealand', 'Bangladesh']",19.43103448275862,120.06310344827588,5.0,79.0,1304.0,650.0,55,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,142.0,1.41,2,141,143,7.06,1.05,13.5,27,0,177.14,33.61,7,8.93,1.3,21.0,147,0.3235294117647059,-6.071949238578668
1019981,New Zealand,1,195,0,124,20.666666666666668,9.435483870967742,8,15,8,23,Bay Oval,Mount Maunganui,2017-01-06,Bangladesh,New Zealand,['C Munro'],"['New Zealand', 'Bangladesh']",19.43103448275862,120.06310344827588,5.0,79.0,1304.0,650.0,55,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,168.56,41.7,9,102,243,9.0,1.53,20.56,185,1,177.14,33.61,7,8.93,1.3,21.0,147,0.3235294117647059,20.488050761421334
1019981,Bangladesh,2,148,0,117,19.5,7.589743589743589,15,8,6,14,Bay Oval,Mount Maunganui,2017-01-06,New Zealand,New Zealand,['C Munro'],"['New Zealand', 'Bangladesh']",16.650000000000002,104.64400000000002,1.0,58.0,1417.0,444.0,52,37.27588235294118,5.3445,0.0,210.0,14,15,12,9,168.56,41.7,9,102,243,9.0,1.53,20.56,185,1,140.14,45.63,29,7.41,1.89,16.66,483,0.4827586206896552,20.488050761421334
1019983,New Zealand,1,194,0,122,20.333333333333332,9.540983606557377,16,12,11,23,Bay Oval,Mount Maunganui,2017-01-08,Bangladesh,New Zealand,['CJ Anderson'],"['New Zealand', 'Bangladesh']",19.43103448275862,120.06310344827588,5.0,79.0,1304.0,650.0,55,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,168.56,41.7,9,102,243,9.0,1.53,20.56,185,1,177.14,33.61,7,8.93,1.3,21.0,147,0.3235294117647059,20.488050761421334
1019983,Bangladesh,2,167,0,123,20.5,8.146341463414634,4,21,1,22,Bay Oval,Mount Maunganui,2017-01-08,New Zealand,New Zealand,['CJ Anderson'],"['New Zealand', 'Bangladesh']",16.650000000000002,104.64400000000002,1.0,58.0,1417.0,444.0,52,37.27588235294118,5.3445,0.0,210.0,14,15,12,9,168.56,41.7,9,102,243,9.0,1.53,20.56,185,1,140.14,45.63,29,7.41,1.89,16.66,483,0.4827586206896552,20.488050761421334
1020029,South Africa,1,185,0,122,20.333333333333332,9.098360655737705,11,16,9,25,Eden Park,Auckland,2017-02-17,New Zealand,South Africa,['Imran Tahir'],"['New Zealand', 'South Africa']",19.860434782608696,112.12375000000002,4.0,57.0,944.0,416.0,56,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,175.62,52.02,8,107,245,8.99,1.76,22.0,176,1,140.14,45.63,29,7.41,1.89,16.66,483,0.4722222222222222,27.548050761421337
1020029,New Zealand,2,107,0,91,15.166666666666666,7.054945054945056,3,7,7,14,Eden Park,Auckland,2017-02-17,South Africa,South Africa,['Imran Tahir'],"['New Zealand', 'South Africa']",19.43103448275862,120.06310344827588,5.0,79.0,1304.0,650.0,55,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,175.62,52.02,8,107,245,8.99,1.76,22.0,176,1,168.76,33.65,17,8.67,1.38,22.29,379,0.3235294117647059,27.548050761421337
1031431,South Africa,1,142,0,121,20.166666666666668,7.041322314049586,1,8,5,13,The Rose Bowl,Southampton,2017-06-21,England,England,['JM Bairstow'],"['England', 'South Africa']",19.860434782608696,112.12375000000002,4.0,57.0,944.0,416.0,56,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,142.3,30.26,27,72,189,7.58,1.29,15.07,407,0,158.35,27.13,23,8.03,1.24,19.61,451,0.4722222222222222,-5.771949238578657
1031431,England,2,143,0,89,14.833333333333334,9.640449438202246,8,12,6,18,The Rose Bowl,Southampton,2017-06-21,South Africa,England,['JM Bairstow'],"['England', 'South Africa']",19.708275862068966,122.33566666666667,4.0,96.0,1611.0,712.0,69,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,142.3,30.26,27,72,189,7.58,1.29,15.07,407,0,168.76,33.65,17,8.67,1.38,22.29,379,0.358974358974359,-5.771949238578657
1031433,South Africa,1,174,0,125,20.833333333333332,8.352,5,13,9,22,County Ground,Taunton,2017-06-23,England,South Africa,['CH Morris'],"['England', 'South Africa']",19.860434782608696,112.12375000000002,4.0,57.0,944.0,416.0,56,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,158.35,27.13,23,8.03,1.24,19.61,451,0.4722222222222222,16.048050761421337
1031433,England,2,171,0,126,21.0,8.142857142857142,15,21,2,23,County Ground,Taunton,2017-06-23,South Africa,South Africa,['CH Morris'],"['England', 'South Africa']",19.708275862068966,122.33566666666667,4.0,96.0,1611.0,712.0,69,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,168.76,33.65,17,8.67,1.38,22.29,379,0.358974358974359,16.048050761421337
1031435,England,1,181,0,123,20.5,8.829268292682928,14,16,7,23,Sophia Gardens,Cardiff,2017-06-25,South Africa,England,['DJ Malan'],"['England', 'South Africa']",19.708275862068966,122.33566666666667,4.0,96.0,1611.0,712.0,69,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,144.96,42.63,24,32,198,8.36,1.33,16.96,407,0,168.76,33.65,17,8.67,1.38,22.29,379,0.358974358974359,-3.11194923857866
1031435,South Africa,2,162,0,123,20.5,7.902439024390244,12,11,7,18,Sophia Gardens,Cardiff,2017-06-25,England,England,['DJ Malan'],"['England', 'South Africa']",19.860434782608696,112.12375000000002,4.0,57.0,944.0,416.0,56,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,144.96,42.63,24,32,198,8.36,1.33,16.96,407,0,158.35,27.13,23,8.03,1.24,19.61,451,0.4722222222222222,-3.11194923857866
1031665,West Indies,1,176,0,127,21.166666666666668,8.31496062992126,8,12,11,23,Riverside Ground,Chester-le-Street,2017-09-16,England,West Indies,['SP Narine'],"['West Indies', 'England']",17.99346153846154,109.34464285714286,3.0,48.0,785.0,584.0,70,43.8862962962963,6.207666666666666,0.0,174.0,19,25,17,6,143.6,22.88,30,78,192,7.34,1.01,14.97,449,0,158.35,27.13,23,8.03,1.24,19.61,451,0.4318181818181818,-4.471949238578674
