innings_number,overs_bowled,run_rate,extras,boundaries_total,is_first_innings,is_high_scoring_venue,team_batting_avg,team_strike_rate,team_centuries,team_fifties,team_bowling_avg,team_economy,team_wickets,team_maidens,team_batsmen,team_bowlers,team_allrounders,team_wicketkeepers,venue_avg_runs,venue_avg_rr,venue_avg_boundaries,opp_avg_runs,opp_avg_rr,opp_avg_boundaries,team_encoded,opposition_encoded,venue_encoded,city_encoded,match_outcome_encoded,team_balance,venue_advantage,total_runs
1,20.33333333333333,6.737704918032788,10,12,1,0,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,131.17,6.86,15.17,142.53,8.1,16.67,41,65,53,66,62,0.4634146341463415,-16.90194923857868,137
2,15.5,8.903225806451612,7,20,0,0,17.99346153846154,109.34464285714286,3.0,48.0,43.8862962962963,6.207666666666666,0.0,174.0,19,25,17,6,131.17,6.86,15.17,130.61,6.77,14.52,65,41,53,66,62,0.4318181818181818,-16.90194923857868,138
1,20.166666666666668,6.148760330578512,3,14,1,0,17.99346153846154,109.34464285714286,3.0,48.0,43.8862962962963,6.207666666666666,0.0,174.0,19,25,17,6,131.17,6.86,15.17,130.61,6.77,14.52,65,41,53,66,39,0.4318181818181818,-16.90194923857868,124
2,19.5,6.512820512820513,4,14,0,0,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,131.17,6.86,15.17,142.53,8.1,16.67,41,65,53,66,39,0.4634146341463415,-16.90194923857868,127
1,21.0,6.285714285714286,12,13,1,0,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,133.0,7.24,16.0,140.72,7.22,15.83,8,0,49,63,0,0.358974358974359,-15.071949238578668,132
2,16.333333333333332,8.204081632653061,3,19,0,0,17.843999999999998,113.89703703703708,6.0,72.0,43.237272727272725,5.711304347826087,0.0,227.0,7,20,16,6,133.0,7.24,16.0,158.35,8.03,19.61,0,8,49,63,0,0.2592592592592592,-15.071949238578668,134
1,20.666666666666668,7.354838709677419,9,16,1,1,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,155.75,7.84,19.25,140.72,7.22,15.83,8,0,42,11,7,0.358974358974359,7.678050761421332,152
2,18.83333333333333,5.946902654867257,10,12,0,1,17.843999999999998,113.89703703703708,6.0,72.0,43.237272727272725,5.711304347826087,0.0,227.0,7,20,16,6,155.75,7.84,19.25,158.35,8.03,19.61,0,8,42,11,7,0.2592592592592592,7.678050761421332,112
1,20.5,8.682926829268293,4,27,1,1,17.843999999999998,113.89703703703708,6.0,72.0,43.237272727272725,5.711304347826087,0.0,227.0,7,20,16,6,155.75,7.84,19.25,158.35,8.03,19.61,0,8,42,11,7,0.2592592592592592,7.678050761421332,178
2,19.33333333333333,9.362068965517242,7,22,0,1,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,155.75,7.84,19.25,140.72,7.22,15.83,8,0,42,11,7,0.358974358974359,7.678050761421332,181
1,20.0,8.45,2,18,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,8.64,20.9,156.18,8.11,16.71,39,14,22,8,37,0.6,24.92805076142133,169
2,18.83333333333333,7.7522123893805315,2,18,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,8.64,20.9,174.17,8.85,21.1,14,39,22,8,37,0.6,24.92805076142133,146
1,20.5,9.268292682926829,11,27,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,8.64,20.9,170.4,8.32,20.0,39,64,22,8,37,0.6,24.92805076142133,190
2,20.166666666666668,8.330578512396693,2,14,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,8.64,20.9,174.17,8.85,21.1,64,39,22,8,37,0.6,24.92805076142133,168
1,18.83333333333333,5.415929203539823,6,8,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,93.82,5.29,7.18,42,60,65,0,57,0.6,-15.741949238578655,102
2,15.5,6.967741935483871,3,14,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,102.57,5.2,10.57,60,42,65,0,57,0.6,-15.741949238578655,108
1,21.166666666666668,8.503937007874015,13,20,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,102.57,5.2,10.57,60,42,65,0,57,0.6,-15.741949238578655,180
2,20.83333333333333,7.2,15,13,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,93.82,5.29,7.18,42,60,65,0,57,0.6,-15.741949238578655,150
1,20.33333333333333,6.295081967213116,7,9,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,93.82,5.29,7.18,42,60,65,0,57,0.6,-15.741949238578655,128
2,19.83333333333333,6.5546218487394965,4,10,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,102.57,5.2,10.57,60,42,65,0,57,0.6,-15.741949238578655,130
1,21.33333333333333,3.28125,16,4,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,61.6,3.1,4.0,22,46,58,67,44,0.6,-73.25194923857867,70
2,14.5,4.896551724137931,16,7,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,81.33,4.56,6.67,46,22,58,67,44,0.6,-73.25194923857867,71
1,20.33333333333333,3.934426229508197,18,10,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,102.57,5.2,10.57,62,42,58,67,40,0.6,-73.25194923857867,80
2,13.166666666666666,6.151898734177215,22,10,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,78.17,4.37,7.17,42,62,58,67,40,0.6,-73.25194923857867,81
1,19.0,3.210526315789474,29,4,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,78.17,4.37,7.17,22,62,58,67,59,0.6,-73.25194923857867,61
2,16.333333333333332,3.979591836734694,13,5,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,81.33,4.56,6.67,62,22,58,67,59,0.6,-73.25194923857867,65
1,21.83333333333333,5.221374045801527,22,11,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,78.17,4.37,7.17,46,62,58,67,44,0.6,-73.25194923857867,114
2,19.33333333333333,3.155172413793104,18,4,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,61.6,3.1,4.0,62,46,58,67,44,0.6,-73.25194923857867,61
1,21.5,6.418604651162791,20,10,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,81.33,4.56,6.67,42,22,58,67,40,0.6,-73.25194923857867,138
2,21.666666666666668,2.769230769230769,21,4,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,102.57,5.2,10.57,22,42,58,67,40,0.6,-73.25194923857867,60
1,20.666666666666668,2.3709677419354835,4,2,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,61.6,3.1,4.0,22,46,58,67,44,0.6,-73.25194923857867,49
2,11.5,4.434782608695652,11,5,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,81.33,4.56,6.67,46,22,58,67,44,0.6,-73.25194923857867,51
1,20.83333333333333,3.888,14,5,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,102.57,5.2,10.57,62,42,58,67,40,0.6,-73.25194923857867,81
2,15.5,5.290322580645161,6,9,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,78.17,4.37,7.17,42,62,58,67,40,0.6,-73.25194923857867,82
1,18.166666666666668,2.532110091743119,8,3,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,61.6,3.1,4.0,62,46,58,67,44,0.6,-73.25194923857867,46
2,18.666666666666668,2.517857142857143,16,2,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,78.17,4.37,7.17,46,62,58,67,44,0.6,-73.25194923857867,47
1,21.0,3.761904761904762,8,11,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,102.57,5.2,10.57,46,42,58,67,40,0.6,-73.25194923857867,79
2,19.666666666666668,4.169491525423728,15,7,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,61.6,3.1,4.0,42,46,58,67,40,0.6,-73.25194923857867,82
1,21.5,3.86046511627907,16,7,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,81.33,4.56,6.67,62,22,58,67,20,0.6,-73.25194923857867,83
2,21.83333333333333,3.84732824427481,21,7,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,74.82,4.02,6.32,78.17,4.37,7.17,22,62,58,67,20,0.6,-73.25194923857867,84
1,20.83333333333333,9.12,12,26,1,1,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,192.0,9.45,26.0,142.53,8.1,16.67,17,65,57,33,62,0.3777777777777777,43.92805076142133,190
2,19.83333333333333,9.781512605042018,15,26,0,1,17.99346153846154,109.34464285714286,3.0,48.0,43.8862962962963,6.207666666666666,0.0,174.0,19,25,17,6,192.0,9.45,26.0,147.7,7.64,17.7,65,17,57,33,62,0.4318181818181818,43.92805076142133,194
1,20.5,8.292682926829269,7,22,1,1,15.398571428571428,106.28866666666669,0.0,51.0,48.35304347826087,6.027857142857143,0.0,135.0,12,24,15,4,172.0,8.5,19.5,147.7,7.64,17.7,53,17,55,20,15,0.3333333333333333,23.92805076142133,170
2,20.0,8.7,7,17,0,1,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,172.0,8.5,19.5,159.79,8.13,17.21,17,53,55,20,15,0.3777777777777777,23.92805076142133,174
1,20.666666666666668,9.048387096774192,6,23,1,0,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,137.25,6.69,15.25,142.53,8.1,16.67,37,65,60,50,35,0.3235294117647059,-10.821949238578668,187
2,19.166666666666668,7.304347826086956,4,17,0,0,17.99346153846154,109.34464285714286,3.0,48.0,43.8862962962963,6.207666666666666,0.0,174.0,19,25,17,6,137.25,6.69,15.25,140.14,7.41,16.66,65,37,60,50,35,0.4318181818181818,-10.821949238578668,140
1,9.5,10.736842105263158,3,16,1,1,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,168.56,9.0,20.56,142.53,8.1,16.67,37,65,8,45,58,0.3235294117647059,20.48805076142133,102
1,20.666666666666668,11.758064516129032,12,29,1,1,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,168.56,9.0,20.56,142.53,8.1,16.67,37,65,8,45,35,0.3235294117647059,20.48805076142133,243
2,17.5,7.085714285714285,6,17,0,1,17.99346153846154,109.34464285714286,3.0,48.0,43.8862962962963,6.207666666666666,0.0,174.0,19,25,17,6,168.56,9.0,20.56,140.14,7.41,16.66,65,37,8,45,35,0.4318181818181818,20.48805076142133,124
1,20.166666666666668,5.206611570247934,3,8,1,0,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,147.75,7.5,17.25,140.14,7.41,16.66,41,37,86,69,35,0.4634146341463415,-0.321949238578668,105
2,16.333333333333332,6.489795918367348,4,12,0,0,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,147.75,7.5,17.25,130.61,6.77,14.52,37,41,86,69,35,0.3235294117647059,-0.321949238578668,106
1,21.5,9.348837209302326,10,27,1,1,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,175.62,8.99,22.0,140.14,7.41,16.66,41,37,21,2,39,0.4634146341463415,27.548050761421337,201
2,19.33333333333333,7.913793103448277,17,16,0,1,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,175.62,8.99,22.0,130.61,6.77,14.52,37,41,21,2,39,0.3235294117647059,27.548050761421337,153
1,20.5,8.829268292682928,5,22,1,1,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,168.56,9.0,20.56,140.14,7.41,16.66,41,37,8,45,39,0.4634146341463415,20.48805076142133,181
2,20.666666666666668,7.887096774193548,4,19,0,1,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,168.56,9.0,20.56,130.61,6.77,14.52,37,41,8,45,39,0.3235294117647059,20.48805076142133,163
1,20.5,5.463414634146342,6,11,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.83,6.34,12.0,157.62,7.57,17.5,36,48,46,61,46,0.6,-15.241949238578655,112
2,17.5,6.457142857142857,14,10,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.83,6.34,12.0,141.5,6.8,13.17,48,36,46,61,46,0.6,-15.241949238578655,113
1,21.5,8.55813953488372,11,20,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.83,6.34,12.0,184.0,8.56,20.0,36,61,46,61,34,0.6,-15.241949238578655,184
2,22.0,6.727272727272728,15,14,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.83,6.34,12.0,141.5,6.8,13.17,61,36,46,61,34,0.6,-15.241949238578655,148
1,21.166666666666668,6.094488188976378,7,12,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.83,6.34,12.0,157.62,7.57,17.5,36,48,46,61,34,0.6,-15.241949238578655,129
2,23.33333333333333,4.757142857142857,23,5,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.83,6.34,12.0,141.5,6.8,13.17,48,36,46,61,34,0.6,-15.241949238578655,111
1,20.33333333333333,9.688524590163937,7,25,1,1,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,161.8,7.96,19.3,184.67,8.93,22.33,41,16,23,37,39,0.4634146341463415,13.728050761421343,197
2,20.666666666666668,8.564516129032258,10,26,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,161.8,7.96,19.3,130.61,6.77,14.52,16,41,23,37,39,0.6,13.728050761421343,177
1,21.5,8.093023255813954,10,21,1,1,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,161.8,7.96,19.3,184.67,8.93,22.33,41,16,23,37,14,0.4634146341463415,13.728050761421343,174
2,20.166666666666668,8.677685950413222,3,18,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,161.8,7.96,19.3,130.61,6.77,14.52,16,41,23,37,14,0.6,13.728050761421343,175
1,20.33333333333333,9.0,2,21,1,1,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,161.8,7.96,19.3,184.67,8.93,22.33,41,16,23,37,39,0.4634146341463415,13.728050761421343,183
2,20.5,7.317073170731708,5,20,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,161.8,7.96,19.3,130.61,6.77,14.52,16,41,23,37,39,0.6,13.728050761421343,150
1,22.5,4.311111111111111,19,3,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,111.71,5.54,8.86,59,34,84,70,56,0.6,-55.07194923857867,97
2,21.5,3.5348837209302326,11,5,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,100.25,5.34,10.38,34,59,84,70,56,0.6,-55.07194923857867,76
1,21.83333333333333,3.984732824427481,16,5,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,110.62,5.34,9.38,56,25,84,70,23,0.6,-55.07194923857867,87
2,19.166666666666668,4.591304347826087,3,10,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,90.75,4.92,8.25,25,56,84,70,23,0.6,-55.07194923857867,88
1,20.83333333333333,3.744,10,4,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,100.25,5.34,10.38,56,59,84,70,56,0.6,-55.07194923857867,78
2,16.666666666666668,4.739999999999999,4,6,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,90.75,4.92,8.25,59,56,84,70,56,0.6,-55.07194923857867,79
1,21.5,3.302325581395349,13,5,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,110.86,5.54,10.71,34,68,84,70,65,0.6,-55.07194923857867,71
2,13.166666666666666,5.468354430379747,19,7,0,0,16.287200000000002,102.61115384615384,0.0,40.0,43.15235294117647,5.693333333333333,0.0,190.0,12,10,8,5,93.0,4.57,7.5,111.71,5.54,8.86,68,34,84,70,65,0.5454545454545454,-55.07194923857867,72
1,19.166666666666668,3.026086956521739,4,3,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,100.25,5.34,10.38,25,59,84,70,56,0.6,-55.07194923857867,58
2,17.166666666666668,3.436893203883495,10,4,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,110.62,5.34,9.38,59,25,84,70,56,0.6,-55.07194923857867,59
1,22.33333333333333,6.223880597014926,15,12,1,0,16.287200000000002,102.61115384615384,0.0,40.0,43.15235294117647,5.693333333333333,0.0,190.0,12,10,8,5,93.0,4.57,7.5,110.62,5.34,9.38,68,25,84,70,65,0.5454545454545454,-55.07194923857867,139
2,22.666666666666668,4.147058823529411,21,8,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,110.86,5.54,10.71,25,68,84,70,65,0.6,-55.07194923857867,94
1,22.166666666666668,4.601503759398496,24,8,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,111.71,5.54,8.86,56,34,84,70,32,0.6,-55.07194923857867,102
2,18.33333333333333,5.618181818181818,5,11,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,90.75,4.92,8.25,34,56,84,70,32,0.6,-55.07194923857867,103
1,21.83333333333333,5.358778625954199,11,13,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,111.71,5.54,8.86,25,34,84,70,23,0.6,-55.07194923857867,117
2,21.5,4.604651162790698,15,6,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,110.62,5.34,9.38,34,25,84,70,23,0.6,-55.07194923857867,99
1,21.33333333333333,7.546875,18,20,1,0,16.287200000000002,102.61115384615384,0.0,40.0,43.15235294117647,5.693333333333333,0.0,190.0,12,10,8,5,93.0,4.57,7.5,100.25,5.34,10.38,68,59,84,70,65,0.5454545454545454,-55.07194923857867,161
2,22.0,4.636363636363637,13,10,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,110.86,5.54,10.71,59,68,84,70,65,0.6,-55.07194923857867,102
1,19.0,6.2105263157894735,3,13,1,0,17.843999999999998,113.89703703703708,6.0,72.0,43.237272727272725,5.711304347826087,0.0,227.0,7,20,16,6,83.5,7.56,10.5,147.7,7.64,17.7,0,17,32,57,15,0.2592592592592592,-64.57194923857867,118
2,5.5,8.909090909090908,1,8,0,0,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,83.5,7.56,10.5,140.72,7.22,15.83,17,0,32,57,15,0.3777777777777777,-64.57194923857867,49
1,20.83333333333333,5.664000000000001,10,11,1,0,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,120.0,6.68,13.0,140.72,7.22,15.83,17,0,7,28,0,0.3777777777777777,-28.071949238578668,118
2,15.833333333333334,7.705263157894737,2,15,0,0,17.843999999999998,113.89703703703708,6.0,72.0,43.237272727272725,5.711304347826087,0.0,227.0,7,20,16,6,120.0,6.68,13.0,147.7,7.64,17.7,0,17,7,28,0,0.2592592592592592,-28.071949238578668,122
1,20.33333333333333,10.868852459016392,3,33,1,1,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,173.0,8.64,20.9,140.72,7.22,15.83,8,0,22,8,7,0.358974358974359,24.92805076142133,221
2,20.5,9.414634146341465,6,25,0,1,17.843999999999998,113.89703703703708,6.0,72.0,43.237272727272725,5.711304347826087,0.0,227.0,7,20,16,6,173.0,8.64,20.9,158.35,8.03,19.61,0,8,22,8,7,0.2592592592592592,24.92805076142133,193
1,20.83333333333333,7.632000000000001,7,20,1,1,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,156.62,8.26,17.23,147.7,7.64,17.7,8,17,51,44,15,0.358974358974359,8.548050761421337,159
2,19.0,8.578947368421053,6,21,0,1,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,156.62,8.26,17.23,158.35,8.03,19.61,17,8,51,44,15,0.3777777777777777,8.548050761421337,163
1,20.5,7.219512195121951,9,14,1,0,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,144.96,8.36,16.96,158.35,8.03,19.61,17,8,70,14,7,0.3777777777777777,-3.11194923857866,148
2,19.83333333333333,7.512605042016808,5,17,0,0,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,144.96,8.36,16.96,147.7,7.64,17.7,8,17,70,14,7,0.358974358974359,-3.11194923857866,149
1,20.166666666666668,9.818181818181818,5,31,1,1,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,164.12,8.51,20.33,147.7,7.64,17.7,8,17,17,10,15,0.358974358974359,16.048050761421337,198
2,18.83333333333333,10.672566371681416,1,30,0,1,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,164.12,8.51,20.33,158.35,8.03,19.61,17,8,17,10,15,0.3777777777777777,16.048050761421337,201
1,20.5,9.853658536585366,9,26,1,1,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,175.5,8.47,21.5,140.14,7.41,16.66,17,37,3,22,15,0.3777777777777777,27.42805076142133,202
2,21.0,7.095238095238095,9,17,0,1,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,175.5,8.47,21.5,147.7,7.64,17.7,37,17,3,22,15,0.3235294117647059,27.42805076142133,149
1,21.0,9.333333333333334,12,24,1,1,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,176.0,8.53,22.0,147.7,7.64,17.7,37,17,59,56,35,0.3235294117647059,27.92805076142133,196
2,20.166666666666668,7.735537190082644,4,20,0,1,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,176.0,8.53,22.0,140.14,7.41,16.66,17,37,59,56,35,0.3777777777777777,27.92805076142133,156
1,8.166666666666666,8.204081632653061,3,7,1,0,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,64.0,7.76,6.5,140.14,7.41,16.66,17,37,27,65,15,0.3777777777777777,-84.07194923857867,67
2,8.333333333333334,7.319999999999999,8,6,0,0,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,64.0,7.76,6.5,147.7,7.64,17.7,37,17,27,65,15,0.3235294117647059,-84.07194923857867,61
1,18.666666666666668,5.4642857142857135,4,9,1,0,15.398571428571428,106.28866666666669,0.0,51.0,48.35304347826087,6.027857142857143,0.0,135.0,12,24,15,4,132.33,6.84,12.58,130.61,6.77,14.52,53,41,65,0,39,0.3333333333333333,-15.741949238578655,102
2,17.666666666666668,5.830188679245283,7,8,0,0,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,132.33,6.84,12.58,159.79,8.13,17.21,41,53,65,0,39,0.4634146341463415,-15.741949238578655,103
1,20.33333333333333,6.0983606557377055,4,12,1,0,15.398571428571428,106.28866666666669,0.0,51.0,48.35304347826087,6.027857142857143,0.0,135.0,12,24,15,4,132.33,6.84,12.58,130.61,6.77,14.52,53,41,65,0,39,0.3333333333333333,-15.741949238578655,124
2,20.666666666666668,6.048387096774193,10,6,0,0,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,132.33,6.84,12.58,159.79,8.13,17.21,41,53,65,0,39,0.4634146341463415,-15.741949238578655,125
1,20.666666666666668,8.709677419354838,6,18,1,1,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,161.8,7.96,19.3,159.79,8.13,17.21,41,53,23,37,39,0.4634146341463415,13.728050761421343,180
2,20.33333333333333,7.081967213114755,3,16,0,1,15.398571428571428,106.28866666666669,0.0,51.0,48.35304347826087,6.027857142857143,0.0,135.0,12,24,15,4,161.8,7.96,19.3,130.61,6.77,14.52,53,41,23,37,39,0.3333333333333333,13.728050761421343,144
1,21.5,4.27906976744186,15,6,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,111.71,5.54,8.86,56,34,84,70,32,0.6,-55.07194923857867,92
2,19.666666666666668,4.728813559322034,10,6,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,90.75,4.92,8.25,34,56,84,70,32,0.6,-55.07194923857867,93
1,21.0,4.238095238095238,11,8,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,100.25,5.34,10.38,25,59,84,70,56,0.6,-55.07194923857867,89
